xc_id,scientific_name,common_name_id,country,quality,duration,license_type,xc_url,split_note
XC607247,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,0:28,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/607247,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC607246,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,0:17,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/607246,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC571699,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,B,0:56,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/571699,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC569744,Pycnonotus aurigaster,Cucak Kutilang,Laos,B,0:46,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/569744,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC559642,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/559642,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC396486,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,0:28,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/396486,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC383772,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/383772,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC383771,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,0:37,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/383771,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC365209,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,0:46,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/365209,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC314330,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,0:13,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/314330,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC305392,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,0:54,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/305392,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC295434,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,0:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/295434,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC285032,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,B,0:33,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/285032,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC284505,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,B,0:43,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/284505,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC254650,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,1:43,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/254650,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC207829,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,0:41,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/207829,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC186531,Pycnonotus aurigaster,Cucak Kutilang,Thailand,B,1:08,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/186531,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC89307,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,B,0:31,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/89307,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC40696,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,B,1:05,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/40696,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC40066,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,B,0:12,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/40066,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC24607,Pycnonotus aurigaster,Cucak Kutilang,Cambodia,B,0:43,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/24607,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC24606,Pycnonotus aurigaster,Cucak Kutilang,Cambodia,B,0:17,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/24606,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1003835,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:06,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1003835,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC985617,Pycnonotus aurigaster,Cucak Kutilang,Vietnam,C,0:14,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/985617,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC950673,Pycnonotus aurigaster,Cucak Kutilang,Thailand,C,0:36,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/950673,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC903240,Pycnonotus aurigaster,Cucak Kutilang,Vietnam,C,0:57,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/903240,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC891159,Pycnonotus aurigaster,Cucak Kutilang,Thailand,C,0:17,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/891159,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC803949,Pycnonotus aurigaster,Cucak Kutilang,Thailand,C,0:13,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/803949,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC798640,Pycnonotus aurigaster,Cucak Kutilang,Vietnam,C,0:28,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/798640,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC797431,Pycnonotus aurigaster,Cucak Kutilang,China,C,0:07,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/797431,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC793704,Pycnonotus aurigaster,Cucak Kutilang,Thailand,C,0:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/793704,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC770530,Pycnonotus aurigaster,Cucak Kutilang,China,C,0:20,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/770530,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC767512,Pycnonotus aurigaster,Cucak Kutilang,China,C,0:08,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/767512,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC722775,Pycnonotus aurigaster,Cucak Kutilang,Laos,C,0:49,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/722775,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC617117,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:30,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/617117,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC610599,Pycnonotus aurigaster,Cucak Kutilang,Thailand,C,0:15,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/610599,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC598556,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,1:01,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/598556,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC578381,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:46,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/578381,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC569743,Pycnonotus aurigaster,Cucak Kutilang,Laos,C,0:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/569743,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC482292,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:13,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/482292,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC479599,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:07,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/479599,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC446591,Pycnonotus aurigaster,Cucak Kutilang,China,C,0:07,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/446591,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC445221,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:38,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/445221,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC445216,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:26,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/445216,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC441743,Pycnonotus aurigaster,Cucak Kutilang,Thailand,C,2:17,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/441743,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC414596,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:24,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/414596,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC377409,Pycnonotus aurigaster,Cucak Kutilang,Singapore,C,1:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/377409,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC377408,Pycnonotus aurigaster,Cucak Kutilang,Singapore,C,1:36,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/377408,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC376551,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:46,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/376551,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC376192,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:34,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/376192,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC360443,Pycnonotus aurigaster,Cucak Kutilang,Thailand,C,0:31,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/360443,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC348718,Pycnonotus aurigaster,Cucak Kutilang,Thailand,C,0:45,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/348718,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC307595,Pycnonotus aurigaster,Cucak Kutilang,Vietnam,C,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/307595,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC304795,Pycnonotus aurigaster,Cucak Kutilang,Vietnam,C,0:05,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/304795,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC236318,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,2:52,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/236318,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC233697,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:39,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/233697,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC207830,Pycnonotus aurigaster,Cucak Kutilang,Thailand,C,0:29,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/207830,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC188032,Pycnonotus aurigaster,Cucak Kutilang,Thailand,C,0:39,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/188032,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC153017,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:54,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/153017,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC151862,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:14,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/151862,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC94312,Pycnonotus aurigaster,Cucak Kutilang,Thailand,C,0:07,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/94312,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC88710,Pycnonotus aurigaster,Cucak Kutilang,Cambodia,C,0:13,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/88710,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC88106,Pycnonotus aurigaster,Cucak Kutilang,Cambodia,C,1:12,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/88106,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC88105,Pycnonotus aurigaster,Cucak Kutilang,Cambodia,C,0:11,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/88105,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC81309,Pycnonotus aurigaster,Cucak Kutilang,China,C,0:41,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/81309,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC19858,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,C,0:17,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/19858,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1099331,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,D,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1099331,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC673480,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,D,0:05,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/673480,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC497488,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,D,0:17,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/497488,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC388228,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,D,0:33,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/388228,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC336690,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,D,0:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/336690,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC305929,Pycnonotus aurigaster,Cucak Kutilang,Vietnam,D,1:01,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/305929,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC305928,Pycnonotus aurigaster,Cucak Kutilang,Vietnam,D,0:32,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/305928,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC240367,Pycnonotus aurigaster,Cucak Kutilang,Cambodia,D,0:03,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/240367,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC94311,Pycnonotus aurigaster,Cucak Kutilang,Thailand,D,0:16,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/94311,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC31436,Pycnonotus aurigaster,Cucak Kutilang,Indonesia,D,0:15,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/31436,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC304078,Pycnonotus aurigaster,Cucak Kutilang,Vietnam,E,0:10,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/304078,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC991460,Pycnonotus goiavier,Merbah Cerukcuk,Cambodia,A,0:13,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/991460,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC963804,Pycnonotus goiavier,Merbah Cerukcuk,Philippines,A,0:09,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/963804,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC954983,Pycnonotus goiavier,Merbah Cerukcuk,Indonesia,A,2:00,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/954983,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC937965,Pycnonotus goiavier,Merbah Cerukcuk,Malaysia,A,1:39,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/937965,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC858037,Pycnonotus goiavier,Merbah Cerukcuk,Philippines,A,0:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/858037,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC841663,Pycnonotus goiavier,Merbah Cerukcuk,Vietnam,A,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/841663,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC787542,Pycnonotus goiavier,Merbah Cerukcuk,Singapore,A,1:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/787542,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC756511,Pycnonotus goiavier,Merbah Cerukcuk,Singapore,A,1:16,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/756511,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC723609,Pycnonotus goiavier,Merbah Cerukcuk,Singapore,A,0:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/723609,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC616401,Pycnonotus goiavier,Merbah Cerukcuk,Thailand,A,0:43,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/616401,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC511255,Pycnonotus goiavier,Merbah Cerukcuk,Malaysia,A,9:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/511255,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC491961,Pycnonotus goiavier,Merbah Cerukcuk,Malaysia,A,10:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/491961,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC487799,Pycnonotus goiavier,Merbah Cerukcuk,Indonesia,A,0:04,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/487799,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC477488,Pycnonotus goiavier,Merbah Cerukcuk,Philippines,A,0:24,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/477488,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC359295,Pycnonotus goiavier,Merbah Cerukcuk,Thailand,A,1:00,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/359295,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1047221,Pycnonotus goiavier,Merbah Cerukcuk,Singapore,B,0:07,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1047221,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC947681,Pycnonotus goiavier,Merbah Cerukcuk,Malaysia,B,0:19,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/947681,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC938653,Pycnonotus goiavier,Merbah Cerukcuk,Singapore,B,0:25,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/938653,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC897259,Pycnonotus goiavier,Merbah Cerukcuk,Philippines,B,0:08,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/897259,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC842682,Pycnonotus goiavier,Merbah Cerukcuk,Thailand,B,0:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/842682,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC809052,Pycnonotus goiavier,Merbah Cerukcuk,Indonesia,B,0:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/809052,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC807231,Pycnonotus goiavier,Merbah Cerukcuk,Laos,B,0:42,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/807231,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC802979,Pycnonotus goiavier,Merbah Cerukcuk,Thailand,B,1:14,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/802979,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC788763,Pycnonotus goiavier,Merbah Cerukcuk,Indonesia,B,0:51,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/788763,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
