filepath,filename,species,duration_sec,sample_rate,silence_ratio,rms,peak_amp,clipping_ratio,estimated_snr_db,active_segments,status,notes
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC411653.mp3,XC411653.mp3,Passer montanus,11.43,48000,0.053,0.005418053828179836,0.17854759097099304,0.0,19.96,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC411913.mp3,XC411913.mp3,Passer montanus,68.52,48000,0.44,0.017956562340259552,0.8393595218658447,0.0,16.24,280,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC412549.mp3,XC412549.mp3,Passer montanus,29.8,44100,0.001,0.08633626997470856,0.6594533324241638,0.0,50.0,3,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC414700.mp3,XC414700.mp3,Passer montanus,9.54,44100,0.518,0.020576955750584602,0.7793933749198914,0.0,22.02,27,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC416093.mp3,XC416093.mp3,Passer montanus,68.57,44100,0.805,0.014780057594180107,0.9721574783325195,0.0,28.04,45,REJECT,Terlalu banyak silence (80.5%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC416231.mp3,XC416231.mp3,Passer montanus,11.56,48000,0.575,0.017443310469388962,0.5184985399246216,0.0,29.75,16,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC416232.mp3,XC416232.mp3,Passer montanus,15.46,48000,0.711,0.019177548587322235,0.6088585257530212,0.0,26.43,20,REJECT,Terlalu banyak silence (71.1%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC416233.mp3,XC416233.mp3,Passer montanus,28.18,48000,0.662,0.0170590877532959,0.5612680912017822,0.0,25.99,56,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC416653.mp3,XC416653.mp3,Passer montanus,28.21,44100,0.039,0.008537338115274906,0.23201239109039307,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC417692.mp3,XC417692.mp3,Passer montanus,3.95,44100,0.012,0.015343809500336647,0.4999071955680847,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC417693.mp3,XC417693.mp3,Passer montanus,38.07,44100,0.0,0.011678898707032204,0.4931231737136841,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC42213.mp3,XC42213.mp3,Passer montanus,22.8,44100,0.411,0.016879945993423462,0.48675358295440674,0.0,18.64,139,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC42429.mp3,XC42429.mp3,Passer montanus,52.17,44100,0.886,0.013841040432453156,0.9966715574264526,8.693595949479775e-07,32.23,47,REJECT,Terlalu banyak silence (88.6%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC424963.mp3,XC424963.mp3,Passer montanus,36.12,44100,0.236,0.0058881789445877075,0.1686931699514389,0.0,17.87,71,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC428949.mp3,XC428949.mp3,Passer montanus,163.08,48000,0.02,0.006093467120081186,0.2956415116786957,0.0,50.0,170,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC428998.mp3,XC428998.mp3,Passer montanus,38.92,44100,0.0,0.0037712783087044954,0.043735384941101074,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC430210.mp3,XC430210.mp3,Passer montanus,223.15,48000,0.019,0.015178615227341652,0.46640744805336,0.0,50.0,148,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC433249.mp3,XC433249.mp3,Passer montanus,28.94,48000,0.001,0.011473949067294598,0.24820059537887573,0.0,50.0,4,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC433250.mp3,XC433250.mp3,Passer montanus,52.78,48000,0.449,0.01405342761427164,0.5508939623832703,0.0,18.86,337,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC433264.mp3,XC433264.mp3,Passer montanus,60.62,48000,0.0,0.012184277176856995,0.31097492575645447,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC433399.mp3,XC433399.mp3,Passer montanus,42.89,48000,0.0,0.017903825268149376,0.4692475199699402,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC433400.mp3,XC433400.mp3,Passer montanus,180.02,48000,0.807,0.01432834006845951,0.7657430171966553,0.0,27.9,271,REJECT,Terlalu banyak silence (80.7%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC433402.mp3,XC433402.mp3,Passer montanus,224.57,48000,0.87,0.009069515392184258,0.9926149845123291,1.855406157220995e-07,29.15,278,REJECT,Terlalu banyak silence (87.0%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC434515.mp3,XC434515.mp3,Passer montanus,34.44,48000,0.001,0.006243388168513775,0.1661583036184311,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC434516.mp3,XC434516.mp3,Passer montanus,48.89,48000,0.019,0.00866173580288887,0.2248959243297577,0.0,50.0,42,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC434535.mp3,XC434535.mp3,Passer montanus,49.66,48000,0.169,0.008218060247600079,0.41830843687057495,0.0,14.33,229,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC434566.mp3,XC434566.mp3,Passer montanus,88.68,48000,0.862,0.010685024783015251,0.5612872242927551,0.0,26.23,104,REJECT,Terlalu banyak silence (86.2%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC434901.mp3,XC434901.mp3,Passer montanus,100.75,48000,0.038,0.008169644512236118,0.35697636008262634,0.0,50.0,186,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435070.mp3,XC435070.mp3,Passer montanus,4.91,44100,0.0,0.018615959212183952,0.32809004187583923,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435071.mp3,XC435071.mp3,Passer montanus,5.54,44100,0.006,0.0076033929362893105,0.4305537939071655,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435072.mp3,XC435072.mp3,Passer montanus,2.22,44100,0.002,0.024648740887641907,0.38808172941207886,0.0,50.0,1,REJECT,Terlalu pendek (<3.0s)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435308.mp3,XC435308.mp3,Passer montanus,6.95,44100,0.002,0.007063289172947407,0.4284939467906952,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435309.mp3,XC435309.mp3,Passer montanus,7.34,44100,0.122,0.007337717805057764,0.27724605798721313,0.0,15.59,9,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435310.mp3,XC435310.mp3,Passer montanus,6.79,44100,0.0,0.010478449054062366,0.22854508459568024,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435311.mp3,XC435311.mp3,Passer montanus,20.12,44100,0.134,0.006529086735099554,0.28644540905952454,0.0,13.33,48,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435312.mp3,XC435312.mp3,Passer montanus,12.46,44100,0.438,0.009050034917891026,0.4054540991783142,0.0,17.54,44,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435313.mp3,XC435313.mp3,Passer montanus,4.73,44100,0.0,0.014424863271415234,0.5572139024734497,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435314.mp3,XC435314.mp3,Passer montanus,3.97,44100,0.246,0.009092592634260654,0.4064400792121887,0.0,14.94,12,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435316.mp3,XC435316.mp3,Passer montanus,14.37,44100,0.039,0.006372275296598673,0.3790186047554016,0.0,50.0,13,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435317.mp3,XC435317.mp3,Passer montanus,13.3,44100,0.584,0.006617455743253231,0.473854660987854,0.0,13.07,62,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435318.mp3,XC435318.mp3,Passer montanus,7.5,44100,0.0,0.025616571307182312,0.25478559732437134,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435319.mp3,XC435319.mp3,Passer montanus,7.21,44100,0.696,0.011331629939377308,0.3735347390174866,0.0,25.07,12,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435320.mp3,XC435320.mp3,Passer montanus,13.87,44100,0.0,0.006958724465221167,0.23996777832508087,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435321.mp3,XC435321.mp3,Passer montanus,11.99,44100,0.002,0.007073846645653248,0.2685090899467468,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435468.mp3,XC435468.mp3,Passer montanus,63.53,48000,0.0,0.02283952198922634,0.3252042233943939,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC435469.mp3,XC435469.mp3,Passer montanus,33.65,48000,0.0,0.039841242134571075,0.4308878481388092,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC436078.mp3,XC436078.mp3,Passer montanus,17.72,44100,0.002,0.2860259413719177,1.0064820051193237,0.025105303832905976,50.0,2,REJECT,Audio terlalu pecah/clipping
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC436223.mp3,XC436223.mp3,Passer montanus,57.31,48000,0.595,0.028601786121726036,0.9987359046936035,0.0001363129279544373,12.73,253,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC436543.mp3,XC436543.mp3,Passer montanus,35.47,48000,0.0,0.00431450130417943,0.07316774129867554,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC436636.mp3,XC436636.mp3,Passer montanus,5.85,44100,0.063,0.11458973586559296,0.6436827182769775,0.0,23.62,9,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC436675.mp3,XC436675.mp3,Passer montanus,30.34,48000,0.0,0.00578880263492465,0.10097230970859528,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC436883.mp3,XC436883.mp3,Passer montanus,37.78,48000,0.786,0.0064958189614117146,0.38111960887908936,0.0,23.4,69,REJECT,Terlalu banyak silence (78.6%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC437049.mp3,XC437049.mp3,Passer montanus,10.84,48000,0.158,0.015355032868683338,0.29434508085250854,0.0,20.04,28,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC437122.mp3,XC437122.mp3,Passer montanus,20.14,48000,0.212,0.0061491141095757484,0.22400973737239838,0.0,13.91,124,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC437123.mp3,XC437123.mp3,Passer montanus,52.8,48000,0.77,0.002513787243515253,0.1717725396156311,0.0,17.17,132,REJECT,Terlalu banyak silence (77.0%) | Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC437382.mp3,XC437382.mp3,Passer montanus,89.11,48000,0.0,0.004394014831632376,0.1025114580988884,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC437385.mp3,XC437385.mp3,Passer montanus,239.78,48000,0.35,0.004171827342361212,0.21739231050014496,0.0,11.79,1739,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC43764.mp3,XC43764.mp3,Passer montanus,52.46,48000,0.846,0.02099684812128544,1.018378496170044,1.072163769441903e-05,32.16,52,REJECT,Terlalu banyak silence (84.6%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC439001.mp3,XC439001.mp3,Passer montanus,55.25,48000,0.005,0.009409083053469658,0.21304595470428467,0.0,50.0,14,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC439400.mp3,XC439400.mp3,Passer montanus,27.17,48000,0.0,0.010323661379516125,0.1538558006286621,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC439401.mp3,XC439401.mp3,Passer montanus,12.23,48000,0.003,0.016349859535694122,0.25539329648017883,0.0,50.0,3,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC439461.mp3,XC439461.mp3,Passer montanus,66.31,48000,0.498,0.01964174583554268,0.7214714288711548,0.0,19.72,224,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC439483.mp3,XC439483.mp3,Passer montanus,46.9,48000,0.0,0.008453002199530602,0.148281991481781,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC439484.mp3,XC439484.mp3,Passer montanus,78.98,48000,0.436,0.02507840283215046,0.7888107299804688,0.0,17.99,381,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC439649.mp3,XC439649.mp3,Passer montanus,84.24,48000,0.415,0.01706601493060589,0.5994350910186768,0.0,18.56,273,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC439650.mp3,XC439650.mp3,Passer montanus,117.72,48000,0.258,0.013494600541889668,0.4098570644855499,0.0,17.16,279,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC439651.mp3,XC439651.mp3,Passer montanus,30.26,48000,0.04,0.01305293571203947,0.28815701603889465,0.0,50.0,35,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC439653.mp3,XC439653.mp3,Passer montanus,103.85,48000,0.708,0.022468961775302887,0.8750011324882507,0.0,26.98,189,REJECT,Terlalu banyak silence (70.8%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC439922.mp3,XC439922.mp3,Passer montanus,39.82,48000,0.634,0.0052824318408966064,0.39904946088790894,0.0,13.44,238,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC440145.mp3,XC440145.mp3,Passer montanus,205.32,48000,0.572,0.019437367096543312,0.8340733051300049,0.0,19.0,786,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC440146.mp3,XC440146.mp3,Passer montanus,89.23,48000,0.544,0.02067822404205799,0.6058010458946228,0.0,18.79,333,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC440147.mp3,XC440147.mp3,Passer montanus,12.29,48000,0.666,0.009625501930713654,0.621392548084259,0.0,19.06,58,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC440154.mp3,XC440154.mp3,Passer montanus,33.55,48000,0.034,0.011490735225379467,0.49926233291625977,0.0,50.0,45,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC440267.mp3,XC440267.mp3,Passer montanus,53.45,44100,0.683,0.015255803242325783,0.7349420785903931,0.0,23.59,126,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC440268.mp3,XC440268.mp3,Passer montanus,5.41,44100,0.422,0.007277167402207851,0.5018928050994873,0.0,15.84,28,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC440407.mp3,XC440407.mp3,Passer montanus,72.53,48000,0.777,0.01907247118651867,0.8166054487228394,0.0,28.42,133,REJECT,Terlalu banyak silence (77.7%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC440503.mp3,XC440503.mp3,Passer montanus,61.87,48000,0.134,0.02515522949397564,0.631223738193512,0.0,17.11,163,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC440641.mp3,XC440641.mp3,Passer montanus,241.08,48000,0.553,0.013019934296607971,0.6665513515472412,0.0,15.46,910,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC440898.mp3,XC440898.mp3,Passer montanus,139.94,48000,0.851,0.009132584556937218,0.5709246397018433,0.0,22.86,263,REJECT,Terlalu banyak silence (85.1%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC441390.mp3,XC441390.mp3,Passer montanus,24.26,48000,0.064,0.00429614819586277,0.10141459107398987,0.0,24.37,3,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC441391.mp3,XC441391.mp3,Passer montanus,51.62,48000,0.059,0.014169219881296158,0.2538527548313141,0.0,20.71,57,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC442112.mp3,XC442112.mp3,Passer montanus,15.17,44100,0.0,0.0006136714364401996,0.008443249389529228,0.0,50.0,1,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC442116.mp3,XC442116.mp3,Passer montanus,50.35,44100,0.0,0.00022611046733800322,0.00478123314678669,0.0,50.0,1,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC442219.mp3,XC442219.mp3,Passer montanus,8.64,48000,0.045,0.006956234574317932,0.14662352204322815,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC442222.mp3,XC442222.mp3,Passer montanus,44.38,48000,0.12,0.010347413830459118,0.44323134422302246,0.0,15.45,46,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC442223.mp3,XC442223.mp3,Passer montanus,57.53,48000,0.095,0.010686559602618217,0.36863330006599426,0.0,16.29,31,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC442224.mp3,XC442224.mp3,Passer montanus,45.14,48000,0.265,0.008603926748037338,0.31361594796180725,0.0,15.81,91,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC442251.mp3,XC442251.mp3,Passer montanus,492.98,48000,0.657,0.013759351335465908,0.6533096432685852,0.0,20.1,1353,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC442264.mp3,XC442264.mp3,Passer montanus,8.21,48000,0.001,0.004926400259137154,0.1829037368297577,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC442369.mp3,XC442369.mp3,Passer montanus,407.57,48000,0.76,0.012949874624609947,0.6969814300537109,0.0,23.83,791,REJECT,Terlalu banyak silence (76.0%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC442847.mp3,XC442847.mp3,Passer montanus,22.3,48000,0.077,0.02525264210999012,0.3126019239425659,0.0,18.82,28,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC443843.mp3,XC443843.mp3,Passer montanus,63.0,48000,0.748,0.006385104265064001,0.2627819776535034,0.0,25.4,125,REJECT,Terlalu banyak silence (74.8%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC443995.mp3,XC443995.mp3,Passer montanus,204.14,48000,0.681,0.005111743230372667,0.2629615366458893,0.0,19.86,590,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC444107.mp3,XC444107.mp3,Passer montanus,82.2,48000,0.774,0.004137157928198576,0.5976714491844177,0.0,24.6,189,REJECT,Terlalu banyak silence (77.4%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC444506.mp3,XC444506.mp3,Passer montanus,132.6,48000,0.003,0.003918034490197897,0.08932182937860489,0.0,50.0,31,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC444520.mp3,XC444520.mp3,Passer montanus,136.01,48000,0.208,0.003033967688679695,0.11407141387462616,0.0,15.15,813,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC444699.mp3,XC444699.mp3,Passer montanus,92.18,48000,0.0,0.0041907429695129395,0.04529702663421631,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC444700.mp3,XC444700.mp3,Passer montanus,27.5,48000,0.0,0.0015521002933382988,0.206475630402565,0.0,50.0,1,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC444701.mp3,XC444701.mp3,Passer montanus,44.38,48000,0.0,0.002015167148783803,0.04006648063659668,0.0,50.0,1,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC444758.mp3,XC444758.mp3,Passer montanus,166.68,48000,0.001,0.0022601906675845385,0.7391149997711182,0.0,50.0,17,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC444760.mp3,XC444760.mp3,Passer montanus,59.38,48000,0.925,0.004556021187454462,0.3200047016143799,0.0,32.52,36,REJECT,Terlalu banyak silence (92.5%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC444888.mp3,XC444888.mp3,Passer montanus,103.78,48000,0.0,0.006640370935201645,0.19672828912734985,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC445135.mp3,XC445135.mp3,Passer montanus,28.84,44100,0.0,0.003323381533846259,0.06481313705444336,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC446317.mp3,XC446317.mp3,Passer montanus,79.51,48000,0.003,0.024627652019262314,0.6316859722137451,0.0,50.0,13,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC446318.mp3,XC446318.mp3,Passer montanus,98.74,48000,0.0,0.022157637402415276,0.4558655619621277,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC446319.mp3,XC446319.mp3,Passer montanus,122.88,48000,0.0,0.021284038200974464,0.37224072217941284,0.0,50.0,6,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC447614.mp3,XC447614.mp3,Passer montanus,51.14,48000,0.001,0.017416100949048996,0.4565132260322571,0.0,50.0,4,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC449632.mp3,XC449632.mp3,Passer montanus,76.83,44100,0.481,0.0022509684786200523,0.14904221892356873,0.0,14.32,293,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC449635.mp3,XC449635.mp3,Passer montanus,237.66,44100,0.351,0.011645067483186722,0.41265636682510376,0.0,20.78,837,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC449636.mp3,XC449636.mp3,Passer montanus,96.55,44100,0.809,0.012072245590388775,0.4816267788410187,0.0,34.13,169,REJECT,Terlalu banyak silence (80.9%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC450321.mp3,XC450321.mp3,Passer montanus,14.28,48000,0.001,0.002747260732576251,0.07254323363304138,0.0,50.0,2,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC450322.mp3,XC450322.mp3,Passer montanus,134.23,48000,0.174,0.005503873806446791,0.25295281410217285,0.0,13.09,508,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC450323.mp3,XC450323.mp3,Passer montanus,135.05,48000,0.928,0.0041936663910746574,0.4751146733760834,0.0,22.59,131,REJECT,Terlalu banyak silence (92.8%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC451150.mp3,XC451150.mp3,Passer montanus,187.63,48000,0.917,0.00393966818228364,0.4580656886100769,0.0,28.78,165,REJECT,Terlalu banyak silence (91.7%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC451315.mp3,XC451315.mp3,Passer montanus,19.3,48000,0.019,0.0038960562087595463,0.24463538825511932,0.0,50.0,25,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC451316.mp3,XC451316.mp3,Passer montanus,12.22,48000,0.006,0.004963132552802563,0.17487075924873352,0.0,50.0,5,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC451317.mp3,XC451317.mp3,Passer montanus,172.73,48000,0.8,0.008236316032707691,0.7374157905578613,0.0,23.71,226,REJECT,Terlalu banyak silence (80.0%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC451318.mp3,XC451318.mp3,Passer montanus,34.44,48000,0.66,0.011421196162700653,0.6388826370239258,0.0,23.53,51,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC451319.mp3,XC451319.mp3,Passer montanus,99.79,48000,0.899,0.005385265685617924,0.5107534527778625,0.0,29.36,88,REJECT,Terlalu banyak silence (89.9%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC451791.mp3,XC451791.mp3,Passer montanus,468.14,48000,0.914,0.003088853321969509,0.39668065309524536,0.0,24.32,466,REJECT,Terlalu banyak silence (91.4%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC451792.mp3,XC451792.mp3,Passer montanus,135.58,48000,0.84,0.0043299696408212185,0.2685636281967163,0.0,24.26,182,REJECT,Terlalu banyak silence (84.0%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC451794.mp3,XC451794.mp3,Passer montanus,54.14,48000,0.015,0.0053984918631613255,0.15546083450317383,0.0,50.0,38,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC451795.mp3,XC451795.mp3,Passer montanus,141.26,48000,0.712,0.004415727686136961,0.1948477178812027,0.0,20.71,348,REJECT,Terlalu banyak silence (71.2%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC452223.mp3,XC452223.mp3,Passer montanus,18.73,44100,0.001,0.0101252980530262,0.26675471663475037,0.0,50.0,1,PASS,OK
